nwb_file,dandi_asset_path,session_id,session_start_time,subject_id,subject_sex,subject_age,subject_species,nwb_unit_index_0based,spike_count,trial_count,trial_include_count,tuning_distance_axis_mm,unit_label,wall_responsive,wall_tuned,activated,suppressed,tuning_type,pref_dist_index,pref_dist_mm,low_firing
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,0,7000,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_1,True,True,True,False,proximity,1.0,7.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,1,40766,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_2,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,2,56205,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_3,True,True,True,False,ambiguous,2.0,9.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,3,47713,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_4,True,True,True,False,map,5.0,15.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,4,1167,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_5,False,False,False,False,untuned,,,True
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,5,7795,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_6,True,True,True,False,map,9.0,22.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,6,11491,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_7,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,7,67747,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_8,True,True,True,False,proximity,1.0,7.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,8,2795,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_9,True,True,True,True,ambiguous,2.0,9.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,9,7143,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_10,True,True,False,True,suppressed,7.0,19.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,10,3798,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_11,True,True,True,False,proximity,1.0,7.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,11,12250,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_12,True,False,True,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,12,21227,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_13,True,True,True,False,proximity,1.0,7.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,13,2773,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_14,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,14,9437,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_15,True,True,True,False,ambiguous,2.0,9.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,15,3349,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_16,False,False,False,False,untuned,,,True
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,16,4038,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_17,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,17,19131,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_18,True,True,True,True,map,9.0,22.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,18,12169,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_19,True,True,True,True,map,3.0,11.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,19,12525,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_20,True,True,True,False,proximity,1.0,7.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,20,60626,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_21,True,True,True,False,map,3.0,11.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,21,8835,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_22,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,22,10860,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_23,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,23,4938,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_24,False,False,False,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,24,20087,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_25,True,False,True,False,untuned,,,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,25,40944,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_26,True,True,True,False,proximity,1.0,7.226,False
20221212_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221212-sp-session-2.nwb,20221212_sp_session_2,2022-12-12 12:00:00-05:00,Ephys22,M,P153D,Mus musculus,26,55792,255,255,7.226;9.226;11.226;13.226;15.226;17.226;19.226;21.226;22.226,20221212_sp_session_2_unit_27,True,False,False,True,untuned,,,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,0,1759,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_1,False,False,False,False,untuned,,,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,1,1933,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_2,False,False,False,False,untuned,,,True
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,2,3055,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_3,False,False,False,False,untuned,,,True
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,3,7055,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_4,False,False,False,False,untuned,,,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,4,16340,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_5,True,True,True,True,proximity,1.0,6.645,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,5,3804,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_6,True,True,True,False,proximity,1.0,6.645,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,6,18775,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_7,True,True,True,False,map,5.0,14.645,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,7,37425,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_8,True,True,True,False,proximity,1.0,6.645,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,8,9384,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_9,False,False,False,False,untuned,,,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,9,5447,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_10,True,True,True,False,ambiguous,2.0,8.645,False
20221213_sp_session_2.nwb,sub-Ephys22/sub-Ephys22_ses-20221213-sp-session-2.nwb,20221213_sp_session_2,2022-12-13 12:00:00-05:00,Ephys22,M,P154D,Mus musculus,10,4726,305,305,6.645;8.645;10.645;12.645;14.645;16.645;18.645;20.645;22.645,20221213_sp_session_2_unit_11,False,True,False,False,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,0,6681,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_1,True,False,False,True,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,1,403,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_2,False,False,False,False,untuned,,,True
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,2,1032,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_3,False,False,False,False,untuned,,,True
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,3,14005,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_4,False,False,False,False,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,4,978,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_5,False,False,False,False,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,5,22064,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_6,True,True,True,False,proximity,1.0,7.0,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,6,1699,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_7,False,False,False,False,untuned,,,True
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,7,6341,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_8,True,True,True,False,proximity,1.0,7.0,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,8,527,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_9,False,False,False,False,untuned,,,True
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,9,84176,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_10,True,True,True,False,proximity,1.0,7.0,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,10,3493,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_11,False,False,False,False,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,11,43619,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_12,True,True,True,False,proximity,1.0,7.0,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,12,19274,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_13,True,False,False,True,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,13,2519,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_14,False,True,False,False,untuned,,,False
20230131_sp_session_2.nwb,sub-Ephys24/sub-Ephys24_ses-20230131-sp-session-2.nwb,20230131_sp_session_2,2023-01-31 12:00:00-05:00,Ephys24,F,P98D,Mus musculus,14,9573,180,180,7.0;9.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0,20230131_sp_session_2_unit_15,True,True,True,False,map,5.0,15.0,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,0,12807,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_1,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,1,14622,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_2,True,True,True,False,ambiguous,2.0,9.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,2,5495,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_3,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,3,19135,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_4,True,True,True,False,proximity,1.0,7.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,4,56247,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_5,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,5,26277,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_6,True,True,True,False,proximity,1.0,7.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,6,14432,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_7,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,7,791,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_8,False,False,False,False,untuned,,,True
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,8,2250,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_9,True,True,True,False,proximity,1.0,7.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,9,1897,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_10,False,True,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,10,18342,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_11,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,11,45492,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_12,True,True,True,False,map,4.0,13.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,12,24930,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_13,False,True,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,13,12170,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_14,True,True,False,True,suppressed,3.0,11.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,14,24117,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_15,True,False,True,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,15,2749,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_16,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,16,21989,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_17,True,True,True,False,ambiguous,2.0,9.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,17,8594,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_18,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,18,22701,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_19,True,True,False,True,suppressed,2.0,9.935,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,19,8161,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_20,True,False,False,True,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,20,11860,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_21,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,21,31347,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_22,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,22,19045,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_23,True,False,False,True,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,23,3319,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_24,False,False,False,False,untuned,,,False
20230202_sp_session_1.nwb,sub-Ephys3/sub-Ephys3_ses-20230202-sp-session-1.nwb,20230202_sp_session_1,2023-02-02 12:00:00-05:00,Ephys3,M,P135D,Mus musculus,24,29622,153,153,7.935;9.935;11.935;13.935;15.935;17.935;19.935;21.935;23.935,20230202_sp_session_1_unit_25,True,True,True,False,map,3.0,11.935,False
